Label,Probability_0,Probability_1
0,0.9991551,0.0008449076
0,1.0,3.3498143e-10
0,0.9999461,5.3878517e-05
0,0.9999815,1.8479617e-05
0,0.9999993,7.3476497e-07
0,0.99234265,0.0076573407
0,0.9999997,3.2158806e-07
0,1.0,2.1810868e-15
0,1.0,1.7526652e-16
0,1.0,3.3613365e-09
0,0.99999183,8.1710195e-06
0,1.0,1.6168409e-08
0,0.99999344,6.579744e-06
0,0.9817775,0.018222533
0,1.0,9.023939e-18
0,0.8852606,0.11473942
0,0.99103314,0.008966867
0,1.0,2.8728073e-16
0,0.9945126,0.0054873535
0,1.0,4.7037184e-26
0,1.0,8.764453e-11
0,0.7173406,0.2826594
0,0.9999329,6.713173e-05
1,0.00883323,0.9911668
1,0.21712005,0.78287995
0,0.99984777,0.00015225208
0,1.0,4.3157377e-16
0,1.0,5.0983044e-19
0,0.9954026,0.0045974213
0,1.0,4.4305705e-13
0,0.99999964,3.7599244e-07
0,1.0,1.4505417e-22
0,0.99998325,1.6758093e-05
0,1.0,3.677054e-24
0,1.0,7.5633557e-16
0,1.0,1.196272e-16
0,1.0,1.6285892e-20
0,0.9550873,0.0449127
0,0.9999995,4.753538e-07
0,0.9999644,3.5602057e-05
0,1.0,3.5423905e-21
0,0.9984258,0.0015741948
0,1.0,4.2675034e-11
0,0.9999997,2.7821363e-07
0,0.9999635,3.6470436e-05
0,0.974317,0.02568297
0,0.99999696,3.0153117e-06
0,0.9999834,1.6619359e-05
0,1.0,0.0
0,1.0,3.406888e-23
0,1.0,9.512239e-10
0,0.97273755,0.027262425
0,1.0,1.0178097e-18
0,0.9989036,0.0010964543
0,1.0,4.562963e-09
0,1.0,1.6988025e-13
0,1.0,1.141474e-15
0,1.0,5.298554e-24
0,1.0,1.5380606e-09
0,0.99947035,0.0005296213
0,1.0,1.743064e-31
0,1.0,3.83231e-30
0,0.9998168,0.00018320579
0,1.0,1.0869121e-09
0,1.0,1.6917139e-10
0,1.0,2.0536594e-38
1,0.10992414,0.89007586
0,0.9999997,2.9678935e-07
0,1.0,2.0155175e-08
0,0.99566543,0.0043345774
0,1.0,1.3268752e-20
0,1.0,7.81811e-10
0,0.9999999,1.3852097e-07
0,1.0,2.1490906e-12
0,1.0,3.2036244e-32
0,1.0,5.896736e-22
0,1.0,1.7075093e-08
1,0.08858472,0.9114153
0,0.98847616,0.011523858
0,0.99999774,2.2659012e-06
0,1.0,0.0
0,0.99998844,1.1548513e-05
0,0.9999996,4.2178002e-07
0,1.0,4.084894e-14
0,0.99997145,2.8563232e-05
0,0.844172,0.15582798
0,0.9999646,3.541098e-05
0,1.0,7.3374927e-13
0,1.0,1.2462005e-17
0,0.9850644,0.014935596
0,0.6071909,0.3928091
0,1.0,1.1655249e-15
0,0.9997951,0.00020492013
0,0.5709977,0.42900229
0,1.0,2.007581e-10
0,1.0,1.3269644e-23
0,1.0,1.1441682e-15
0,0.76129687,0.23870312
0,1.0,7.7727583e-22
0,1.0,1.149471e-29
0,0.99701077,0.0029892412
0,1.0,3.723293e-17
0,0.9998232,0.0001767967
0,1.0,5.4530473e-15
0,1.0,3.5618305e-16
0,1.0,7.4526e-17
0,1.0,1.3796733e-21
0,0.99986064,0.00013934558
0,1.0,3.590606e-10
0,0.99999946,5.611965e-07
0,0.9999996,4.3159574e-07
0,1.0,1.238297e-12
0,0.9953806,0.0046193907
1,0.015488863,0.98451114
0,0.91463554,0.08536445
0,0.99999654,3.4689663e-06
0,1.0,2.4314526e-11
0,0.87975353,0.12024646
0,1.0,3.7434993e-11
0,1.0,5.983325e-19
0,1.0,3.5393577e-10
0,1.0,1.1139066e-20
0,1.0,5.4391656e-09
0,1.0,0.0
0,0.9990411,0.00095889467
0,1.0,1.7575902e-08
0,0.99999946,5.5566215e-07
0,0.9871242,0.012875797
0,1.0,2.427394e-22
0,0.9998926,0.000107415304
0,1.0,4.8441793e-15
0,0.9999998,1.5886629e-07
0,0.999999,1.01503e-06
1,0.007576227,0.9924238
0,0.9999999,9.853401e-08
0,1.0,1.3440956e-18
0,0.99999833,1.6612246e-06
0,1.0,2.5469403e-11
0,0.99400306,0.0059969435
0,1.0,1.3701948e-11
0,0.9653902,0.034609772
0,0.9999997,3.0929212e-07
0,0.6690225,0.3309775
0,1.0,2.669532e-15
0,1.0,1.2925951e-24
0,0.9907335,0.009266503
0,0.99952424,0.0004757836
0,0.9994814,0.0005186131
0,1.0,1.7798546e-09
0,1.0,1.3880606e-15
1,0.011441469,0.98855853
0,0.99998146,1.8512319e-05
0,0.9999933,6.6535017e-06
1,0.0031028986,0.9968971
0,1.0,4.263554e-39
0,1.0,2.9820653e-13
0,1.0,3.412984e-26
0,0.9679625,0.032037474
0,1.0,3.3302213e-12
0,1.0,3.0194056e-16
0,0.96255285,0.037447155
0,0.99999994,4.1231285e-08
0,1.0,3.598818e-11
0,0.99967295,0.0003270504
0,1.0,1.4148105e-09
0,1.0,7.338885e-15
0,0.67610943,0.3238906
0,0.9999992,7.539216e-07
0,1.0,5.2565022e-15
0,1.0,1.0611532e-12
0,1.0,4.880013e-15
0,1.0,3.5799096e-22
0,0.99987024,0.00012977615
0,1.0,5.876541e-17
0,1.0,7.6187174e-32
0,1.0,1.293694e-11
0,1.0,7.2975515e-12
0,1.0,8.144453e-35
0,0.9972345,0.002765479
0,0.9739696,0.026030421
1,0.20331967,0.79668033
0,1.0,7.2926966e-23
0,1.0,2.7577468e-11
0,0.98815864,0.011841331
0,0.9999953,4.682431e-06
0,0.9091065,0.09089348
0,1.0,2.3342904e-11
0,1.0,1.3122939e-14
0,0.99998516,1.4870001e-05
0,1.0,9.495755e-19
0,0.9943081,0.0056918706
0,0.9999997,3.0472182e-07
0,1.0,1.5529822e-09
0,0.9999998,2.041343e-07
0,1.0,0.0
0,1.0,2.5472088e-10
0,1.0,4.2313556e-18
0,1.0,1.9399276e-12
0,0.7181386,0.28186145
1,0.0016056895,0.9983943
1,0.024277866,0.97572213
0,1.0,1.108108e-14
0,1.0,3.6587086e-10
0,0.9999666,3.3357035e-05
0,1.0,6.197225e-09
0,1.0,4.122491e-16
0,1.0,3.363422e-12
0,0.99967057,0.00032942268
0,0.9950112,0.0049887816
0,0.99939394,0.000606089
0,0.9113489,0.088651136
1,0.0449239,0.9550761
0,0.9999998,1.5771778e-07
0,0.9999137,8.63243e-05
0,1.0,6.9813194e-10
0,1.0,9.569078e-12
0,1.0,1.9529499e-32
0,0.8434926,0.1565074
0,1.0,1.8787737e-22
0,1.0,8.989371e-19
0,0.9961587,0.0038412884
0,1.0,3.3813458e-10
0,0.9845127,0.015487294
0,1.0,8.2589026e-19
0,0.9999882,1.18038215e-05
0,0.99985635,0.00014367425
0,1.0,7.944848e-14
0,1.0,6.442514e-15
0,1.0,1.7619838e-08
0,0.9999997,2.9711074e-07
0,1.0,6.069238e-17
0,1.0,1.7848288e-08
0,0.99999917,8.0764585e-07
0,1.0,4.7085565e-11
0,0.9999979,2.1111123e-06
0,0.9999493,5.071344e-05
0,1.0,2.471174e-08
0,0.99999964,3.763853e-07
0,1.0,4.3956234e-31
0,1.0,2.283155e-10
0,0.999999,9.977906e-07
0,0.93629825,0.06370173
0,0.99225324,0.0077467533
0,0.99999887,1.1143702e-06
0,1.0,5.980899e-14
0,0.99999535,4.6665964e-06
0,0.99861085,0.0013891694
0,1.0,2.0639693e-25
0,0.9985568,0.0014431889
0,0.99957323,0.00042674126
0,0.9975686,0.0024313915
1,0.32604742,0.6739526
0,0.99999994,3.2961978e-08
0,0.99957603,0.0004239884
0,1.0,6.191824e-17
0,1.0,3.239256e-09
0,0.9999981,1.9021197e-06
0,1.0,2.799955e-35
0,1.0,2.6548433e-14
0,1.0,3.8516166e-20
0,1.0,9.411378e-32
1,0.024681509,0.9753185
0,0.9999524,4.759783e-05
0,0.9999911,8.870441e-06
0,1.0,1.2514314e-13
0,0.99958897,0.00041105007
0,0.9999945,5.4610205e-06
0,0.9999989,1.0849977e-06
0,1.0,1.1887742e-10
0,1.0,2.8020454e-30
0,1.0,4.1600723e-09
0,0.9999999,9.318538e-08
0,1.0,2.9280899e-19
0,0.99971646,0.00028354037
0,0.99999887,1.1064365e-06
0,0.98742795,0.01257202
0,0.9999919,8.106846e-06
0,1.0,1.4265002e-16
0,0.9999893,1.0733429e-05
0,0.7295886,0.27041134
1,0.015413642,0.98458636
0,1.0,2.8620444e-12
0,1.0,1.291462e-16
0,1.0,2.1224463e-11
0,1.0,1.850521e-11
1,0.47548103,0.52451897
0,1.0,7.33288e-12
0,0.99996716,3.282509e-05
0,0.99999994,8.7017014e-08
0,1.0,0.0
1,0.118760765,0.88123924
0,0.9999781,2.1867947e-05
0,1.0,4.2395265e-20
0,0.99931294,0.0006870568
0,1.0,1.9150087e-13
0,1.0,0.0
0,1.0,1.2817585e-09
0,1.0,8.846169e-16
0,0.9999998,1.7427459e-07
0,0.99978906,0.00021093029
0,0.99590254,0.004097461
0,0.999998,2.0518683e-06
0,0.9999995,4.9403616e-07
0,0.99999845,1.5312535e-06
0,1.0,0.0
0,1.0,3.5503796e-17
0,1.0,1.6245021e-14
0,1.0,8.946625e-23
0,0.99999976,2.5312343e-07
0,0.99290514,0.007094843
0,1.0,7.121848e-11
0,1.0,7.560964e-15
1,0.12599164,0.87400836
0,1.0,2.7081256e-17
0,0.9321205,0.06787948
0,1.0,1.668314e-31
0,0.83541465,0.16458535
0,1.0,7.157087e-27
0,1.0,2.1413205e-12
0,1.0,1.2422727e-21
0,1.0,5.422074e-24
0,0.9999994,5.8017594e-07
0,0.99925065,0.0007493472
0,0.9999439,5.6068446e-05
0,0.9999974,2.6267965e-06
0,1.0,4.1160315e-13
0,1.0,1.4239585e-20
0,0.96446806,0.035531957
0,0.8889567,0.11104329
0,0.9172644,0.08273558
0,1.0,5.889493e-16
0,1.0,1.1479201e-21
0,1.0,4.1353393e-18
0,0.9999691,3.087431e-05
0,1.0,7.180156e-15
0,1.0,2.1109016e-17
0,0.9999297,7.025513e-05
0,0.9960564,0.00394364
0,1.0,1.8375283e-15
0,1.0,1.5701689e-08
0,0.9999993,6.869427e-07
0,1.0,3.6947487e-09
0,0.9999998,1.5359774e-07
0,0.9879362,0.012063783
0,1.0,1.832756e-09
0,0.99999416,5.8569017e-06
0,1.0,4.378984e-10
0,1.0,5.1152207e-09
0,0.99965864,0.00034132935
0,1.0,1.4493461e-08
0,0.9672619,0.032738093
0,0.99999994,8.492251e-08
0,1.0,1.6657746e-11
0,0.99980706,0.00019295856
0,1.0,1.2863279e-14
0,0.9999283,7.170201e-05
0,1.0,6.567054e-14
0,1.0,1.5554553e-08
0,1.0,4.8017e-22
0,1.0,2.4024676e-13
0,0.9997427,0.00025728912
0,0.9993998,0.0006002431
0,1.0,2.7828503e-15
0,1.0,3.9323638e-28
0,1.0,6.661004e-16
0,0.99999994,4.1012928e-08
0,0.99999994,7.1365996e-08
0,1.0,3.0195644e-14
0,0.964179,0.035821028
0,1.0,4.8922514e-18
0,0.90925336,0.09074664
0,1.0,3.6470087e-11
0,1.0,3.4552015e-09
0,1.0,5.121863e-15
0,1.0,1.1588438e-15
0,0.99991757,8.24271e-05
0,1.0,9.028035e-26
0,0.98583144,0.014168588
0,0.9997967,0.00020333525
0,1.0,3.5080624e-19
0,0.9999127,8.730838e-05
0,0.9998002,0.00019976875
0,1.0,3.3996602e-21
0,0.9999991,8.948148e-07
0,1.0,1.0374707e-10
0,0.9998468,0.00015315674
0,1.0,1.4493123e-09
0,0.9915682,0.008431817
0,1.0,6.9231105e-09
0,1.0,1.1608317e-09
0,1.0,1.1004726e-18
1,0.109517395,0.8904826
0,1.0,5.42484e-19
0,1.0,4.521397e-12
0,0.9999998,1.7117395e-07
0,1.0,6.569e-24
0,1.0,1.0590081e-08
0,0.9999997,2.7123312e-07
0,1.0,1.398055e-32
0,1.0,9.696427e-18
0,0.99999994,5.0859786e-08
0,0.9999802,1.9790195e-05
0,1.0,2.813563e-09
0,1.0,2.3261212e-26
0,1.0,2.4472018e-26
0,0.9843217,0.015678314
0,1.0,4.6730723e-30
0,1.0,7.783651e-10
0,0.9790071,0.020992847
1,0.27921373,0.7207863
0,1.0,3.253013e-28
0,0.9999972,2.8023767e-06
0,0.99999934,6.495524e-07
1,0.058380246,0.94161975
1,0.0,1.0
1,0.49791676,0.50208324
0,0.9991435,0.0008565056
0,0.99972826,0.00027171284
0,0.99971217,0.00028785897
0,0.9918354,0.008164597
0,0.9948526,0.0051473747
0,1.0,4.9633252e-18
0,0.9912426,0.008757434
0,1.0,1.74599e-11
0,1.0,2.2722698e-20
0,1.0,9.4223e-13
0,1.0,5.9961864e-20
0,0.99953705,0.0004629234
0,1.0,4.2970946e-30
0,0.9988641,0.0011358665
0,1.0,2.8841054e-24
0,1.0,4.9254794e-22
0,0.9999936,6.3837947e-06
0,0.99828315,0.0017168672
0,1.0,9.0050653e-17
0,1.0,1.9039869e-25
0,1.0,1.0442328e-28
0,0.9999982,1.7673037e-06
0,1.0,3.7548913e-22
0,0.9999924,7.6153906e-06
0,0.99643004,0.0035699834
0,0.9961542,0.0038458037
0,0.9992277,0.0007722861
0,0.99984664,0.00015333443
0,0.99999946,5.319401e-07
0,1.0,8.8504335e-21
0,1.0,2.4955353e-26
0,1.0,4.4080187e-11
0,1.0,1.8845649e-16
0,0.99992585,7.4134754e-05
0,0.9999903,9.743547e-06
0,0.99999493,5.095221e-06
0,1.0,5.0879633e-21
0,0.9998969,0.000103137514
0,0.99994147,5.8559755e-05
0,1.0,6.510294e-11
0,0.7697089,0.23029116
0,1.0,2.774154e-26
1,0.0019317269,0.9980683
0,0.99469626,0.005303713
0,1.0,3.719362e-09
0,1.0,1.046558e-09
0,1.0,4.9700407e-11
0,1.0,2.8403649e-14
0,1.0,1.0366597e-10
0,1.0,9.850777e-18
0,0.9998667,0.00013329691
0,0.99999833,1.6486067e-06
0,0.99999875,1.2379804e-06
0,1.0,1.6843884e-11
0,1.0,2.6216326e-10
0,1.0,9.46095e-16
0,1.0,5.558921e-31
0,1.0,5.1628718e-26
0,0.9999993,7.33453e-07
0,0.9999999,1.2345268e-07
0,0.99999994,6.3644556e-08
0,0.9990648,0.0009351942
0,0.9999278,7.216014e-05
0,0.99999547,4.513197e-06
0,0.99466753,0.005332486
0,0.99210566,0.007894325
0,0.9999997,2.8974836e-07
0,0.99998033,1.9641788e-05
0,1.0,6.374057e-33
0,1.0,1.7836118e-29
0,0.9937012,0.006298799
