Label,Probability_0,Probability_1
0,0.9405891,0.059410952
0,0.6403816,0.35961846
0,0.95367026,0.04632972
0,0.92944336,0.070556656
0,0.8138808,0.18611923
0,0.94190204,0.058097966
0,0.90801746,0.09198253
0,0.6403816,0.35961846
0,0.6754428,0.3245572
0,0.92650765,0.07349236
0,0.91784203,0.082157955
0,0.9658865,0.034113504
0,0.9350704,0.064929605
0,0.92685366,0.07314634
0,0.6459491,0.35405087
0,0.8703595,0.12964053
0,0.92587346,0.07412654
0,0.64892226,0.35107774
0,0.9158828,0.084117174
0,0.5756712,0.4243288
0,0.8644369,0.13556309
0,0.94851923,0.051480796
0,0.90966594,0.09033407
0,0.82711226,0.17288773
0,0.91783303,0.082166985
0,0.8483474,0.1516526
0,0.8670186,0.13298145
0,0.6403816,0.35961846
0,0.9162623,0.083737694
0,0.6403816,0.35961846
0,0.6403816,0.35961846
0,0.87792116,0.12207882
0,0.91002554,0.08997445
0,0.8835047,0.1164953
0,0.8947478,0.10525222
0,0.9098934,0.09010658
0,0.9822787,0.017721293
0,0.80778515,0.19221488
0,0.9329771,0.06702292
0,0.8225838,0.17741624
0,0.8025242,0.19747582
0,0.9266502,0.07334976
0,0.91020346,0.08979651
0,0.8062366,0.19376335
0,0.945868,0.05413199
0,0.91645133,0.083548635
0,0.8187542,0.18124583
0,0.9317913,0.068208665
0,0.8572911,0.14270887
0,0.63588375,0.36411625
0,0.6403816,0.35961846
0,0.9205048,0.07949518
0,0.9383077,0.06169232
0,0.8864167,0.113583356
0,0.9029108,0.09708914
0,0.88241595,0.11758403
0,0.93733346,0.06266656
0,0.7504725,0.24952751
0,0.88937104,0.11062895
0,0.95169675,0.04830322
0,0.7188071,0.28119287
0,0.86153656,0.13846344
0,0.84859073,0.15140927
0,0.8711622,0.12883782
0,0.9434953,0.056504723
0,0.9403681,0.059631877
0,0.6371138,0.3628862
0,0.6403816,0.35961846
0,0.86197305,0.13802697
0,0.6403816,0.35961846
0,0.8467141,0.15328594
0,0.90273714,0.097262874
0,0.92957824,0.07042174
0,0.8413389,0.15866116
0,0.8169822,0.18301779
0,0.9999258,7.42185e-05
0,0.9048123,0.09518774
0,0.86909366,0.13090637
0,0.94714737,0.05285262
0,0.936166,0.06383402
0,0.82266694,0.17733304
0,0.9207641,0.07923594
0,0.8693863,0.13061368
0,0.62689847,0.37310153
0,0.92761487,0.072385125
0,0.9456984,0.05430162
0,0.9218353,0.07816467
0,0.91837156,0.08162843
0,0.83455163,0.16544838
0,0.9138268,0.0861732
0,0.86559975,0.13440028
0,0.9094924,0.090507634
0,0.94341195,0.05658805
0,0.8999192,0.10008077
0,0.9298292,0.070170835
0,0.97074765,0.029252376
0,0.93012065,0.06987935
0,0.85436344,0.14563659
0,0.6268863,0.3731137
0,0.69819367,0.30180636
0,0.9263251,0.0736749
0,0.6245147,0.37548533
0,0.9104307,0.08956925
0,0.7673143,0.2326857
0,0.6403816,0.35961846
0,0.90300906,0.09699096
0,0.9083779,0.0916221
0,0.9443075,0.055692468
0,0.8763299,0.12367012
0,0.9291682,0.07083177
0,0.8875121,0.11248793
0,0.6350632,0.3649368
0,0.8475565,0.15244353
0,0.8952662,0.10473382
0,0.9446543,0.05534574
0,0.93501025,0.064989746
0,0.7784563,0.22154373
0,0.91367865,0.086321354
0,0.9369624,0.06303758
0,0.8470075,0.1529925
0,0.864578,0.13542198
0,0.9634607,0.036539312
0,0.9410865,0.05891355
0,0.9908211,0.009178898
0,0.9235391,0.07646088
0,0.84869194,0.15130809
0,0.9093671,0.090632915
0,0.9142558,0.08574419
0,0.6403816,0.35961846
0,0.9407422,0.059257828
0,0.6633399,0.3366601
0,0.925995,0.07400498
0,0.9169692,0.08303081
0,0.7987219,0.20127806
0,0.6397302,0.36026978
0,0.9250468,0.07495323
0,0.9425423,0.057457667
0,0.90804,0.091960005
0,0.89946294,0.10053707
0,0.9583736,0.041626412
0,0.93257326,0.06742672
0,0.92604053,0.073959455
0,0.80493593,0.1950641
0,0.90476,0.09523999
0,0.6230095,0.3769905
0,0.92292404,0.07707599
0,0.86125493,0.13874505
0,0.91892487,0.081075154
0,0.92660415,0.07339583
0,0.9204014,0.07959863
0,0.88379097,0.11620905
0,0.92676103,0.073238984
0,0.94126207,0.058737922
0,0.83007854,0.16992144
0,0.7618733,0.2381267
0,0.9047393,0.09526066
0,0.86540204,0.13459794
0,0.9364719,0.06352812
0,0.6403816,0.35961846
0,0.8517204,0.14827962
0,0.93285483,0.06714516
0,0.6616763,0.3383237
0,0.8738791,0.1261209
0,0.9209803,0.0790197
0,0.81547487,0.18452515
0,0.6403816,0.35961846
0,0.865579,0.13442102
0,0.93828267,0.061717354
0,0.6302198,0.3697802
0,0.9545239,0.045476053
0,0.87662804,0.123371966
0,0.6282618,0.37173817
0,0.9132306,0.086769424
0,0.9619001,0.038099915
