Label,Probability_0,Probability_1
0,0.8074798,0.19252019
1,0.050975263,0.94902474
0,0.9999998,1.6867385e-07
0,0.99999946,5.324009e-07
0,1.0,2.3594963e-11
0,0.985374,0.014626017
0,0.99999994,8.381156e-08
0,1.0,1.2081697e-14
0,1.0,2.2133621e-17
0,1.0,3.3128179e-16
0,0.9993683,0.00063167315
0,0.99977845,0.00022156104
0,0.9999997,2.818996e-07
0,0.99862486,0.0013751592
0,1.0,2.1418123e-18
0,0.9780394,0.021960618
0,0.9981467,0.001853271
0,1.0,3.9397784e-22
0,0.9999925,7.4880645e-06
0,1.0,2.0224904e-09
0,1.0,1.4170417e-12
0,0.9999948,5.157716e-06
0,0.9999807,1.9292922e-05
0,0.9792282,0.020771824
0,0.9830238,0.016976187
1,0.14450401,0.855496
0,1.0,3.32615e-17
0,0.99999976,2.5096782e-07
0,0.9999969,3.075868e-06
0,1.0,2.9944507e-13
0,1.0,5.5419727e-12
0,1.0,6.3353196e-18
0,0.9999868,1.3162823e-05
0,1.0,5.6019888e-15
0,1.0,1.9242005e-15
0,1.0,5.2523863e-10
0,1.0,3.314806e-29
0,0.7254224,0.2745776
0,0.99995196,4.8055557e-05
0,0.99998,2.0002153e-05
0,1.0,6.073226e-23
0,0.9999986,1.3538071e-06
0,1.0,2.0658223e-12
0,0.9999991,9.1281333e-07
0,0.99999976,2.4390792e-07
0,0.9848909,0.015109113
0,0.9999999,1.2568532e-07
0,0.99996495,3.507332e-05
0,1.0,3.8409477e-21
0,1.0,4.0747806e-20
0,1.0,1.1302663e-12
0,0.99989754,0.000102436126
1,1.3113022e-06,0.9999987
0,0.9956211,0.004378934
0,1.0,1.0468568e-14
0,1.0,3.6365195e-15
0,1.0,5.2410366e-18
0,1.0,6.875807e-15
0,1.0,1.3899385e-12
0,0.9975822,0.00241781
0,1.0,6.2250324e-38
0,1.0,7.7690375e-26
0,0.99999344,6.5636063e-06
0,0.99999315,6.8314966e-06
0,1.0,2.9535363e-09
0,1.0,1.0816431e-27
0,1.0,1.1797097e-14
0,1.0,1.7274145e-10
0,1.0,1.7841677e-09
0,1.0,3.3813522e-25
0,1.0,9.8697195e-21
0,1.0,3.1364704e-09
0,0.9999998,2.0071205e-07
0,1.0,1.7622055e-12
0,1.0,2.4371974e-10
0,1.0,0.0
0,0.99994826,5.1708936e-05
1,7.939339e-05,0.9999206
0,0.9961916,0.0038084036
0,0.99997085,2.9161038e-05
0,1.0,4.337094e-31
0,0.95518374,0.044816285
0,1.0,1.4565937e-11
0,1.0,1.1973359e-16
0,0.96609575,0.033904232
0,0.9807729,0.019227114
0,1.0,9.873506e-17
0,0.9999999,1.149453e-07
0,1.0,4.155068e-28
0,0.9999997,2.9571686e-07
0,0.997962,0.0020379897
0,1.0,1.5301554e-15
0,0.98906094,0.010939056
0,1.0,1.3382105e-13
0,1.0,2.567171e-11
0,1.0,4.8860666e-30
0,1.0,6.0119896e-09
0,0.99993134,6.869242e-05
0,1.0,4.811409e-18
0,1.0,1.1028524e-16
0,0.99928975,0.0007102651
0,1.0,5.2656162e-14
0,0.99998415,1.583474e-05
0,1.0,4.2652347e-14
0,1.0,7.4310253e-17
0,1.0,8.290698e-17
0,1.0,4.831926e-22
0,0.9987054,0.0012946121
0,0.999999,1.0036686e-06
0,1.0,7.7965585e-11
0,0.99999994,7.792675e-08
0,1.0,2.564095e-13
0,1.0,7.2229894e-10
1,0.36144137,0.6385586
0,0.99999964,3.55106e-07
0,1.0,2.0999367e-11
0,1.0,2.78202e-09
0,0.9999753,2.4649762e-05
0,1.0,2.371246e-21
0,1.0,1.2594908e-18
0,1.0,4.2968784e-09
0,1.0,1.031437e-14
0,1.0,8.483116e-13
0,1.0,1.5265643e-37
0,0.9996355,0.00036446704
1,0.0005778074,0.9994222
0,1.0,4.6316795e-10
1,0.32664788,0.6733521
0,1.0,6.1195767e-15
0,0.9986866,0.0013133992
0,0.99999994,3.050794e-08
0,0.99999994,5.4931316e-08
0,0.99999994,7.710883e-08
0,0.9999973,2.7047395e-06
0,1.0,5.6417815e-11
0,1.0,8.705821e-19
0,1.0,2.815438e-08
0,1.0,5.0172875e-09
0,0.9999832,1.6826712e-05
0,1.0,3.5452474e-11
0,0.9965088,0.003491249
0,1.0,9.344938e-11
0,0.9987827,0.0012173024
0,1.0,3.8697704e-15
0,0.99999994,3.3748094e-08
0,0.90481174,0.09518829
0,0.9982339,0.0017660789
0,0.9998948,0.00010522096
0,1.0,1.877586e-09
0,1.0,6.759086e-17
0,0.9993077,0.00069231534
0,0.9999986,1.4001504e-06
0,1.0,7.0730137e-09
1,0.36647356,0.63352644
0,1.0,3.272487e-31
0,1.0,2.67678e-09
0,1.0,7.708946e-22
0,0.9799185,0.02008155
0,0.999995,5.0019867e-06
0,1.0,6.275449e-19
0,0.99999994,3.668803e-08
1,0.0754534,0.9245466
0,1.0,2.8407307e-12
0,0.9997292,0.00027080197
0,1.0,1.6402166e-13
0,1.0,4.015012e-17
0,0.9618937,0.038106315
0,0.9999999,1.196161e-07
1,0.2514118,0.7485882
