Label,Probability_0,Probability_1
0,0.6974948,0.3025052
0,0.99741304,0.0025869592
0,0.99998915,1.0846071e-05
0,0.9997914,0.00020861698
0,0.999983,1.6989181e-05
0,0.9657879,0.034212083
0,0.9998227,0.00017734425
0,1.0,1.1448466e-12
0,1.0,2.4784833e-10
0,1.0,3.1520882e-12
0,0.99639183,0.0036081446
0,0.9976713,0.0023287106
0,0.99999213,7.886848e-06
0,0.99662495,0.0033750515
0,1.0,4.8027407e-12
0,0.9410605,0.05893953
0,0.94168425,0.058315773
0,1.0,1.9858284e-13
0,0.9990282,0.00097176497
0,0.9999999,1.00564264e-07
0,0.9999999,1.478106e-07
0,0.9998455,0.00015450917
0,0.9959988,0.0040011997
0,0.98726714,0.012732876
0,0.6557317,0.34426835
1,0.3526765,0.6473235
0,1.0,3.0981235e-11
0,0.9999935,6.4880296e-06
0,0.99968463,0.00031536052
0,0.99999636,3.6190102e-06
0,1.0,1.9902927e-08
0,1.0,3.8944686e-13
0,0.9995335,0.000466518
0,1.0,2.3689324e-09
0,1.0,2.244697e-08
0,0.99998707,1.291141e-05
0,1.0,5.262603e-22
0,0.70900327,0.29099673
0,0.99036807,0.00963196
0,0.9967361,0.003263864
0,1.0,1.8807148e-13
0,0.9968028,0.003197171
0,0.9999938,6.1778887e-06
0,0.9999818,1.8156585e-05
0,0.99995214,4.7875244e-05
0,0.9911568,0.008843187
0,0.9998354,0.00016463507
0,0.9995131,0.00048690243
0,1.0,2.104919e-13
0,1.0,1.1250608e-13
0,1.0,1.8533814e-08
0,0.99383795,0.006162021
1,2.4080276e-05,0.9999759
0,0.9642581,0.035741914
0,1.0,2.2207842e-09
0,1.0,7.8411305e-12
0,1.0,5.453451e-12
0,1.0,2.0553012e-12
0,1.0,3.4095304e-10
0,0.994903,0.005096993
0,1.0,1.4386372e-24
0,1.0,3.0213943e-19
0,0.9996746,0.0003253868
0,0.99658114,0.0034188384
0,0.9999901,9.900977e-06
0,1.0,1.2497215e-20
0,0.99999994,5.6119003e-08
0,0.9999999,1.3813643e-07
0,0.9999985,1.4610292e-06
0,1.0,1.8632843e-16
0,1.0,1.61175e-17
0,0.9999987,1.2823788e-06
0,0.99996686,3.3132732e-05
0,1.0,2.459496e-10
0,1.0,2.5164987e-08
0,1.0,1.8827469e-31
0,0.9992296,0.0007704037
1,0.0045760274,0.995424
0,0.9831146,0.016885411
0,0.9997499,0.00025008613
0,1.0,4.94167e-20
0,0.92734736,0.07265264
0,1.0,1.3830893e-08
0,1.0,5.630381e-13
0,0.9646419,0.035358094
0,0.97661626,0.023383722
0,1.0,1.6769969e-10
0,0.99995565,4.4352237e-05
0,1.0,1.254885e-21
0,0.999944,5.6044013e-05
0,0.9998625,0.00013750573
0,1.0,1.5736886e-08
0,0.93608075,0.06391925
0,1.0,1.8679977e-10
0,1.0,1.0196763e-08
0,1.0,1.672943e-21
0,0.9999856,1.4400168e-05
0,0.99861455,0.0013854587
0,1.0,4.9217265e-13
0,1.0,1.5124988e-11
0,0.8958304,0.10416958
0,1.0,5.611285e-10
0,0.996077,0.003923025
0,1.0,5.7995106e-09
0,1.0,1.4094471e-10
0,1.0,5.0769645e-12
0,1.0,6.6802926e-16
0,0.994371,0.0056290133
0,0.9999652,3.4785953e-05
0,0.99999815,1.8245815e-06
0,0.99984586,0.00015413776
0,1.0,2.5943386e-10
0,0.999996,4.001338e-06
1,0.0003901124,0.9996099
0,0.99966884,0.0003311684
0,0.99999595,4.069927e-06
0,0.9999939,6.0585253e-06
0,0.9976485,0.0023515117
0,1.0,6.9593853e-13
0,1.0,6.6025974e-14
0,0.9999907,9.293416e-06
0,1.0,5.7965965e-11
0,0.9999998,1.9242795e-07
